UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
9455,_RARE_,L,298.0,308.2,1414,48.2,159,0,0,0,0,0,0
359,_RARE_,L,297.8,308.5,1402,41.9,171,0,0,0,0,0,0
9894,_RARE_,L,298.9,309.9,1352,61.6,27,1,0,1,0,0,0
124,_RARE_,L,298.6,308.8,1325,64.8,20,1,0,1,0,0,0
9754,_RARE_,M,298.6,309.8,1600,30.6,12,0,0,0,0,0,0
5462,_RARE_,L,302.9,312.5,1830,24.5,57,0,0,0,0,0,0
788,_RARE_,L,297.7,307.8,1383,39.3,26,0,0,0,0,0,0
734,_RARE_,L,296.7,307.8,1664,39.2,221,1,0,0,0,1,0
5935,_RARE_,H,300.3,310.6,1459,44.5,19,0,0,0,0,0,0
5198,_RARE_,L,304.0,313.0,1718,29.9,41,0,0,0,0,0,0
5815,_RARE_,M,301.5,311.1,1318,55.5,168,0,0,0,0,0,0
4514,_RARE_,M,302.4,310.4,1452,47.5,37,0,0,0,0,0,0
4533,_RARE_,M,302.7,310.4,1323,52.8,34,0,0,0,0,0,0
4117,_RARE_,M,302.1,310.8,1487,38.8,55,0,0,0,0,0,0
450,_RARE_,L,297.4,308.6,1573,33.2,213,0,0,0,0,0,0
6879,_RARE_,M,301.0,311.0,1493,40.6,186,0,0,0,0,0,0
8692,_RARE_,M,297.5,308.8,2738,13.3,201,1,0,0,1,0,0
4563,_RARE_,L,302.2,310.9,1520,46.0,195,0,0,0,0,0,0
5061,_RARE_,H,304.1,313.2,1390,50.1,142,0,0,0,0,0,0
6740,_RARE_,M,301.4,310.6,1614,33.7,138,0,0,0,0,0,0
6372,_RARE_,L,300.1,309.8,1403,58.7,192,0,0,0,0,0,0
1183,_RARE_,L,297.2,307.8,1869,23.8,181,0,0,0,0,0,0
1092,_RARE_,M,296.7,308.0,1442,42.2,36,0,0,0,0,0,0
4538,_RARE_,L,302.6,310.9,1313,62.7,41,0,0,1,0,0,0
5773,_RARE_,H,301.7,310.6,1561,42.0,171,0,0,0,0,0,0
7113,_RARE_,L,300.3,310.1,1483,42.9,123,0,0,0,0,0,0
6060,_RARE_,M,300.6,310.7,1494,43.3,201,0,0,0,0,0,0
5760,_RARE_,L,302.1,311.3,1524,44.2,158,0,0,0,0,0,0
8338,_RARE_,M,298.8,309.9,1431,45.6,64,0,0,0,0,0,0
5465,_RARE_,L,302.7,312.1,1435,48.9,114,0,0,0,0,0,0
4337,_RARE_,L,302.3,310.1,1625,31.4,130,0,0,0,0,0,0
8830,_RARE_,L,297.5,308.8,1519,37.4,32,0,0,0,0,0,0
9312,_RARE_,H,297.4,308.6,1601,36.0,100,0,0,0,0,0,0
5594,_RARE_,L,302.3,311.9,1231,51.9,201,0,0,0,0,0,0
5586,_RARE_,L,302.5,312.1,1578,38.6,112,0,0,0,0,0,0
7140,_RARE_,L,300.6,310.0,1542,36.4,94,0,0,0,0,0,0
1978,_RARE_,L,297.7,307.5,1909,20.6,79,0,0,0,0,0,0
8005,_RARE_,M,300.3,311.7,1495,39.0,101,0,0,0,0,0,0
9944,_RARE_,L,298.3,308.4,1667,34.0,141,0,0,0,0,0,0
4238,_RARE_,L,302.2,310.9,1658,39.8,86,0,0,0,0,0,0
3217,_RARE_,L,301.0,310.2,1665,21.3,80,0,0,0,0,0,0
7013,_RARE_,M,300.5,310.5,1856,22.7,142,0,0,0,0,0,0
4942,_RARE_,L,303.7,312.5,1390,50.9,176,0,0,0,0,0,0
5032,_RARE_,H,303.4,313.0,1454,52.1,25,0,0,0,0,0,0
4334,_RARE_,M,301.8,309.9,1469,41.2,160,0,0,0,0,0,0
5501,_RARE_,L,302.2,312.0,1350,45.3,100,0,0,0,0,0,0
2333,_RARE_,M,299.2,308.2,1414,48.8,82,0,0,0,0,0,0
3230,_RARE_,L,301.3,309.6,1588,38.5,153,0,0,0,0,0,0
4447,_RARE_,L,302.8,310.1,1683,32.5,180,0,0,0,0,0,0
7761,_RARE_,L,300.3,311.9,1438,43.6,139,0,0,0,0,0,0
1515,_RARE_,L,298.0,307.5,1581,33.0,72,0,0,0,0,0,0
29,_RARE_,M,298.8,309.1,1790,25.4,36,0,0,0,0,0,0
9452,_RARE_,M,298.0,308.3,1509,39.0,192,0,0,0,0,0,0
2598,_RARE_,M,299.8,309.4,1455,47.1,77,0,0,0,0,0,0
2636,_RARE_,M,299.3,309.1,1561,37.3,23,0,0,0,0,0,0
6057,_RARE_,H,301.0,310.7,1344,44.4,188,0,0,0,0,0,0
8703,_RARE_,M,297.2,308.8,1340,54.3,164,0,0,0,0,0,0
6774,_RARE_,L,301.7,311.0,1756,29.6,178,0,0,0,0,0,0
5504,_RARE_,L,302.7,311.9,1333,43.4,120,0,0,0,0,0,1
1822,_RARE_,M,297.7,308.1,1628,33.9,219,0,0,0,0,0,0
5180,_RARE_,L,304.0,313.4,1329,42.6,161,0,0,0,0,0,0
5539,_RARE_,L,302.3,311.8,1597,38.8,29,0,0,0,0,0,0
8039,_RARE_,L,300.2,311.6,1445,56.0,162,0,0,0,0,0,0
9708,_RARE_,L,298.8,310.2,1359,61.6,40,0,0,0,0,0,0
6458,_RARE_,L,300.1,310.3,1537,39.8,207,0,0,0,0,0,0
25,_RARE_,M,298.9,309.9,1381,55.9,28,0,0,0,0,0,0
2807,_RARE_,L,300.7,309.4,1423,42.8,29,0,0,0,0,0,0
3923,_RARE_,L,302.5,311.4,1800,27.8,54,0,0,0,0,0,0
7714,_RARE_,L,300.5,311.8,1458,42.9,52,0,0,0,0,0,0
2698,_RARE_,L,300.1,309.4,1522,41.7,71,0,0,0,0,0,0
904,_RARE_,H,295.8,306.5,1584,42.8,114,0,0,0,0,0,0
9535,_RARE_,L,299.7,310.1,1703,31.8,155,0,0,0,0,0,0
7550,_RARE_,L,300.5,311.4,1427,46.6,172,0,0,0,0,0,0
3645,_RARE_,L,301.7,311.0,1694,30.2,125,0,0,0,0,0,0
9313,_RARE_,L,298.1,308.8,1762,26.1,20,0,0,0,0,0,0
2273,_RARE_,L,299.5,309.1,1493,46.6,141,0,0,0,0,0,0
2126,_RARE_,L,299.3,309.0,1497,36.4,49,0,0,0,0,0,0
6844,_RARE_,H,301.2,311.4,1613,35.0,204,0,0,0,0,0,0
2075,_RARE_,L,298.3,308.5,2599,15.9,25,0,0,0,0,0,0
962,_RARE_,L,295.6,306.2,1828,26.7,98,0,0,0,0,0,0
1792,_RARE_,H,297.7,307.7,1546,35.9,195,0,0,0,0,0,0
3018,_RARE_,H,300.5,309.7,1522,45.1,182,0,0,0,0,0,0
6870,_RARE_,L,301.0,311.3,2014,21.0,5,0,0,0,0,0,0
2404,_RARE_,M,299.0,308.5,1591,34.5,169,0,0,0,0,0,0
7552,_RARE_,M,300.3,311.4,1447,46.5,203,0,0,0,0,0,0
8293,_RARE_,L,299.1,310.4,1330,48.2,24,0,0,0,0,0,0
2973,_RARE_,L,300.7,309.6,1496,38.0,209,0,0,0,0,0,0
3441,_RARE_,L,301.6,310.5,1907,23.5,135,0,0,0,0,0,0
7639,_RARE_,L,300.8,311.7,1460,46.3,117,0,0,0,0,0,0
8088,_RARE_,M,300.3,309.8,1423,51.6,145,0,0,0,0,0,0
6780,_RARE_,L,301.7,311.0,1817,23.9,77,0,0,0,0,0,0
9910,_RARE_,L,298.5,309.2,1596,40.3,47,0,0,0,0,0,0
6919,_RARE_,L,300.7,311.2,1339,54.8,97,0,0,0,0,0,0
7838,_RARE_,L,300.8,311.9,1486,36.7,44,0,0,0,0,0,0
2854,_RARE_,L,300.6,309.4,1690,30.0,76,0,0,0,0,0,0
2134,_RARE_,M,299.4,309.0,1602,35.6,145,0,0,0,0,0,0
9627,_RARE_,M,299.0,310.1,1885,23.8,119,0,0,0,0,0,0
9724,_RARE_,M,298.9,309.6,1369,52.1,128,0,0,0,0,0,0
3127,_RARE_,M,300.4,309.3,1875,22.5,122,0,0,0,0,0,0
1128,_RARE_,L,297.0,308.4,1502,41.1,65,0,0,0,0,0,0
3989,_RARE_,L,302.4,311.5,1590,36.1,83,0,0,0,0,0,0
9674,_RARE_,M,299.0,310.2,1621,32.4,79,0,0,0,0,0,0
9136,_RARE_,L,297.7,308.6,1467,38.1,203,0,0,0,0,0,0
8827,_RARE_,M,297.1,308.8,1525,40.2,137,0,0,0,0,0,0
5826,_RARE_,L,301.2,311.1,1547,35.1,218,0,0,0,0,0,0
9584,_RARE_,L,299.7,309.0,1539,40.1,146,0,0,0,0,0,0
1221,_RARE_,L,297.5,308.7,1438,44.3,100,0,0,0,0,0,0
6159,_RARE_,L,301.0,310.9,1331,61.4,11,0,0,0,0,0,0
215,_RARE_,L,298.3,308.1,1361,50.4,101,0,0,0,0,0,0
4989,_RARE_,L,303.4,312.3,1495,40.1,133,0,0,0,0,0,0
1098,_RARE_,L,296.9,307.8,1881,24.3,187,0,0,0,0,0,0
408,_RARE_,H,297.3,308.3,1588,36.8,142,0,0,0,0,0,0
3238,_RARE_,M,300.2,309.2,1895,24.0,201,0,0,0,0,0,0
4395,_RARE_,L,302.5,310.4,1851,21.8,191,0,0,0,0,0,0
4216,_RARE_,H,302.5,310.4,1379,42.4,141,1,0,1,0,0,0
1016,_RARE_,L,296.3,307.2,1478,46.3,7,0,0,0,0,0,0
907,_RARE_,L,295.8,306.5,1545,37.2,107,0,0,0,0,0,0
2164,_RARE_,L,299.7,309.1,1877,16.6,19,0,0,0,0,0,0
8052,_RARE_,M,300.8,312.1,1464,37.8,40,0,0,0,0,0,0
46,_RARE_,L,298.8,309.1,2209,9.5,153,0,0,0,0,0,0
7110,_RARE_,M,300.3,310.0,1643,36.2,65,0,0,0,0,0,0
5537,_RARE_,L,302.5,312.2,1594,34.9,98,0,0,0,0,0,0
9758,_RARE_,H,299.1,310.1,1641,31.3,56,0,0,0,0,0,0
5305,_RARE_,L,303.3,312.7,1627,31.6,42,0,0,0,0,0,0
2747,_RARE_,M,300.2,309.4,1445,44.8,153,0,0,0,0,0,0
8150,_RARE_,L,299.6,310.8,1745,26.9,117,0,0,0,0,0,0
8072,_RARE_,L,300.2,311.5,1580,32.5,3,0,0,0,0,0,0
8703,_RARE_,L,297.3,308.9,1403,52.9,183,0,0,0,0,0,0
186,_RARE_,H,298.8,308.6,1614,28.8,78,0,0,0,0,0,0
2563,_RARE_,M,299.1,308.9,1808,23.6,10,0,0,0,0,0,0
2029,_RARE_,L,298.7,308.5,1399,48.0,186,0,0,0,0,0,0
2480,_RARE_,L,299.0,308.4,1449,44.5,169,0,0,0,0,0,0
4731,_RARE_,L,303.2,311.8,1944,28.8,213,0,0,0,0,0,0
5811,_RARE_,L,301.6,310.7,1570,33.3,91,0,0,0,0,0,0
8754,_RARE_,L,297.6,308.5,1438,40.0,66,0,0,0,0,0,0
9114,_RARE_,M,297.9,309.1,1491,44.8,14,0,0,0,0,0,0
3486,_RARE_,L,301.3,310.6,1417,50.2,211,1,0,0,0,1,0
7492,_RARE_,L,300.5,311.4,1388,51.8,144,0,0,0,0,0,0
5043,_RARE_,H,303.7,312.9,1658,31.6,12,0,0,0,0,0,0
9468,_RARE_,M,298.5,309.0,1659,33.5,182,0,0,0,0,0,0
3429,_RARE_,L,301.3,310.3,1522,39.8,166,0,0,0,0,0,0
9908,_RARE_,L,298.9,308.5,1352,57.8,19,0,0,0,0,0,0
2434,_RARE_,M,299.2,308.5,1591,39.3,227,0,0,0,0,0,0
2017,_RARE_,L,299.2,308.5,1474,46.4,90,0,0,0,0,0,0
3027,_RARE_,L,300.2,309.4,1399,53.2,35,0,0,0,0,0,0
1255,_RARE_,L,298.2,308.7,1432,52.7,31,0,0,0,0,0,0
5034,_RARE_,L,303.9,313.0,1401,49.7,219,0,0,0,0,0,0
1027,_RARE_,L,296.9,307.3,1540,34.0,195,0,0,0,0,0,0
4876,_RARE_,M,303.3,311.8,1445,34.3,59,0,0,0,0,0,0
7554,_RARE_,L,300.2,311.3,1327,49.8,163,0,0,0,0,0,0
4514,_RARE_,L,302.5,310.4,1637,31.6,43,0,0,0,0,0,0
8700,_RARE_,L,297.5,308.8,1846,24.4,211,0,0,0,0,0,0
9412,_RARE_,M,298.5,309.6,1711,29.4,137,0,0,0,0,0,0
9537,_RARE_,M,299.4,310.9,1397,50.2,100,0,0,0,0,0,0
6072,_RARE_,L,300.7,310.8,1356,55.5,67,0,0,0,0,0,0
2325,_RARE_,L,299.2,308.6,1744,33.4,52,0,0,0,0,0,0
1090,_RARE_,L,296.9,308.0,1544,32.3,175,0,0,0,0,0,0
736,_RARE_,L,297.5,308.0,1503,43.9,94,0,0,0,0,0,0
9353,_RARE_,L,298.5,309.0,1410,46.3,153,0,0,0,0,0,0
6153,_RARE_,L,301.2,310.9,1317,47.9,171,0,0,0,0,0,0
4236,_RARE_,L,302.4,310.9,1739,26.3,100,0,0,0,0,0,0
170,_RARE_,M,298.3,308.4,1571,34.1,82,0,0,0,0,0,0
693,_RARE_,L,296.7,308.0,1477,40.6,135,0,0,0,0,0,0
7956,_RARE_,L,301.1,312.2,1445,51.5,168,0,0,0,0,0,0
4536,_RARE_,M,302.5,310.4,1452,42.8,91,0,0,0,0,0,0
1392,_RARE_,L,298.9,309.9,1497,44.8,11,0,0,0,0,0,0
6763,_RARE_,L,301.3,311.1,1673,28.3,96,0,0,0,0,0,0
2860,_RARE_,L,300.4,309.5,1416,40.1,39,0,0,0,0,0,0
6837,_RARE_,L,301.0,311.1,1454,50.1,195,0,0,0,0,0,0
1485,_RARE_,M,298.7,309.7,1428,41.2,7,0,0,0,0,0,0
6510,_RARE_,M,301.5,310.7,1314,60.7,19,0,0,0,1,0,0
2675,_RARE_,L,300.0,309.2,1616,32.7,228,0,0,0,0,0,0
8173,_RARE_,L,299.7,310.7,1595,30.0,214,0,0,0,0,0,0
4658,_RARE_,M,303.1,311.1,1506,38.6,86,0,0,0,0,0,0
1516,_RARE_,L,298.4,308.5,1817,24.3,172,0,0,0,0,0,0
4694,_RARE_,M,303.5,311.9,1497,39.7,84,0,0,0,0,0,0
2222,_RARE_,L,299.6,309.2,1562,39.3,44,0,0,0,0,0,0
649,_RARE_,H,298.2,308.0,1369,61.3,107,0,0,0,0,0,0
1526,_RARE_,L,298.2,309.1,1360,51.9,1,0,0,0,0,0,0
6934,_RARE_,M,300.8,311.1,1609,34.3,228,0,0,0,0,0,0
5367,_RARE_,L,303.4,312.9,1571,37.6,58,0,0,0,0,0,0
9795,_RARE_,L,298.5,309.6,1814,25.8,21,0,0,0,0,0,0
1642,_RARE_,L,297.9,307.8,1447,36.7,173,0,0,0,0,0,0
8417,_RARE_,L,298.6,309.8,1552,38.9,242,0,0,0,0,0,0
4626,_RARE_,L,303.1,311.2,1725,29.4,127,0,0,0,0,0,0
7553,_RARE_,M,300.5,310.8,1626,34.1,27,0,0,0,0,0,0
7033,_RARE_,L,300.7,310.0,1477,44.1,73,0,0,0,0,0,0
6105,_RARE_,M,300.9,310.9,1566,42.4,31,0,0,0,0,0,0
3352,_RARE_,L,301.4,310.3,1534,38.6,144,0,0,0,0,0,0
4974,_RARE_,L,303.5,313.1,1339,41.0,116,0,0,0,0,0,0
5110,_RARE_,M,304.2,313.4,1744,26.7,199,0,0,0,0,0,0
157,_RARE_,H,298.1,308.1,1632,22.7,95,0,0,0,0,0,0
2453,_RARE_,M,299.2,308.7,1475,36.2,114,0,0,0,0,0,0
3728,_RARE_,L,302.2,311.1,1677,24.0,131,0,0,0,0,0,0
9088,_RARE_,M,296.8,307.6,1351,55.0,116,0,0,0,0,0,0
9676,_RARE_,L,298.9,310.1,1333,52.9,150,0,0,0,0,0,0
2277,_RARE_,L,299.9,309.5,1647,35.7,133,0,0,0,0,0,0
5168,_RARE_,L,304.0,313.0,1433,40.7,231,0,0,0,0,0,0
6672,_RARE_,L,301.4,310.5,1643,31.1,181,0,0,0,0,0,0
6696,_RARE_,L,301.7,310.7,1477,44.4,41,0,0,0,0,0,0
3628,_RARE_,L,302.1,310.8,1420,43.4,25,0,0,0,0,0,0
6630,_RARE_,L,301.5,310.5,1493,46.1,171,0,0,0,0,0,0
2857,_RARE_,L,300.3,309.6,1312,45.5,120,0,0,0,0,0,0
2556,_RARE_,L,299.3,309.0,1602,36.4,169,0,0,0,0,0,0
9883,_RARE_,M,298.5,309.4,1391,49.2,109,0,0,0,0,0,0
2425,_RARE_,L,299.0,308.6,1498,48.1,141,0,0,0,0,0,0
6970,_RARE_,M,300.7,311.1,1462,51.1,102,0,0,0,0,0,0
2552,_RARE_,L,299.3,308.7,1522,39.2,204,0,0,0,0,0,0
4611,_RARE_,L,303.4,311.5,1641,32.2,55,0,0,0,0,0,0
1934,_RARE_,L,297.9,307.4,1616,33.5,14,0,0,0,0,0,0
9848,_RARE_,L,299.0,310.2,1662,32.1,22,0,0,0,0,0,0
4895,_RARE_,M,304.0,313.1,1357,53.9,209,0,0,0,0,0,0
4438,_RARE_,L,302.6,310.4,1567,32.1,183,0,0,0,0,0,0
6853,_RARE_,M,301.1,311.7,1722,27.8,177,0,0,0,0,0,0
5500,_RARE_,L,302.5,311.8,1555,39.7,27,0,0,0,0,0,0
52,_RARE_,L,298.9,309.1,1360,54.8,161,0,0,0,0,0,0
7179,_RARE_,L,300.2,310.2,1449,46.6,165,0,0,0,0,0,0
4666,_RARE_,M,303.0,311.2,1371,53.1,190,1,0,1,0,0,0
4905,_RARE_,L,303.6,312.7,1436,62.1,97,0,0,0,0,0,0
8348,_RARE_,L,298.7,309.7,1562,37.8,197,0,0,0,0,0,0
4107,_RARE_,L,302.2,310.4,1509,40.4,169,0,0,0,0,0,0
7887,_RARE_,L,301.0,311.9,1498,37.9,143,0,0,0,0,0,0
561,_RARE_,M,297.5,309.6,1529,36.9,163,0,0,0,0,0,0
5010,_RARE_,M,303.9,313.0,1475,49.0,114,0,0,0,0,0,0
9841,_RARE_,L,298.6,309.9,1595,36.9,87,0,0,0,0,0,0
3592,_RARE_,L,301.8,310.5,1521,36.8,77,0,0,0,0,0,0
7584,_RARE_,L,300.2,311.7,1367,52.5,71,0,0,0,0,0,0
1671,_RARE_,L,297.9,307.7,1638,32.8,21,0,0,0,0,0,0
8618,_RARE_,L,297.5,308.7,1572,39.8,127,0,0,0,0,0,0
6810,_RARE_,M,301.2,311.6,1628,35.8,170,0,0,0,0,0,0
9972,_RARE_,M,298.2,308.4,1468,49.0,31,0,0,0,0,0,0
3953,_RARE_,M,302.3,311.5,1513,40.5,21,0,0,0,0,0,0
6023,_RARE_,L,300.9,310.9,1774,26.7,82,0,0,0,0,0,0
5214,_RARE_,M,303.7,312.9,1618,34.0,126,0,0,0,0,0,0
8844,_RARE_,L,297.2,308.6,1825,25.1,169,0,0,0,0,0,0
244,_RARE_,L,298.1,308.3,1406,58.2,150,0,0,0,0,0,0
1919,_RARE_,L,298.0,307.7,1543,39.8,181,0,0,0,0,0,0
8515,_RARE_,L,298.1,307.8,1602,34.2,148,0,0,0,0,0,0
1680,_RARE_,L,298.2,308.0,1485,43.1,133,0,0,0,0,0,0
7918,_RARE_,L,300.8,312.3,1354,58.6,204,0,0,0,0,0,0
5542,_RARE_,L,302.5,312.0,1762,30.2,185,0,0,0,0,0,0
1490,_RARE_,L,298.0,309.1,1419,45.0,66,0,0,0,0,0,0
474,_RARE_,L,297.3,308.5,1550,37.2,147,0,0,0,0,0,0
3036,_RARE_,M,300.2,309.9,1873,22.1,11,0,0,0,0,0,0
7953,_RARE_,L,300.8,312.4,1455,39.5,183,0,0,0,0,0,0
9484,_RARE_,L,298.4,309.3,1696,25.8,120,0,0,0,0,0,0
6898,_RARE_,L,301.1,310.8,1498,49.6,117,0,0,0,0,0,0
1945,_RARE_,L,297.8,307.6,1664,29.6,193,0,0,0,0,0,0
1129,_RARE_,L,296.8,307.6,1540,36.0,120,0,0,0,0,0,1
1646,_RARE_,M,298.2,308.3,1647,30.2,170,0,0,0,0,0,0
4818,_RARE_,M,303.3,311.8,1413,46.6,190,0,0,0,0,0,0
9955,_RARE_,M,298.3,308.4,1424,55.2,171,0,0,0,0,0,0
6656,_RARE_,L,301.6,310.9,1732,26.3,0,0,0,0,0,0,0
4631,_RARE_,M,303.0,311.2,1881,21.7,147,0,0,0,0,0,0
8413,_RARE_,H,298.5,309.5,1693,29.6,166,0,0,0,0,0,0
5501,_RARE_,L,302.3,312.0,1283,56.1,93,0,0,0,0,0,0
9651,_RARE_,M,298.6,310.1,1435,44.2,87,0,0,0,0,0,0
9968,_RARE_,M,298.7,309.1,1488,41.0,127,0,0,0,0,0,0
1930,_RARE_,L,298.1,308.0,1381,54.5,183,0,0,0,0,0,0
7087,_RARE_,L,300.6,310.8,1488,38.0,85,0,0,0,0,0,0
9444,_RARE_,L,298.1,308.4,1475,50.1,32,0,0,0,0,0,0
2185,_RARE_,M,299.4,309.3,1605,33.4,3,0,0,0,0,0,0
7603,_RARE_,M,300.1,311.4,1351,48.9,78,0,0,0,0,0,0
6021,_RARE_,H,300.6,310.9,1641,34.2,168,0,0,0,0,0,0
2662,_RARE_,M,299.4,309.0,1876,24.8,23,0,0,0,0,0,0
9717,_RARE_,L,298.5,309.3,1752,25.7,136,0,0,0,0,0,0
3688,_RARE_,M,301.7,311.0,1643,34.7,130,0,0,0,0,0,0
610,_RARE_,L,297.6,309.0,1742,28.1,122,0,0,0,0,0,0
7776,_RARE_,H,300.4,311.6,1500,35.5,117,0,0,0,0,0,0
4143,_RARE_,M,301.9,311.0,1854,23.2,132,0,0,0,0,0,0
3040,_RARE_,M,300.1,309.7,1437,54.3,171,0,0,0,0,0,0
4769,_RARE_,H,303.7,312.0,1547,33.8,169,0,0,0,0,0,0
5354,_RARE_,L,303.7,312.3,1403,46.0,205,0,0,0,0,0,0
6434,_RARE_,L,300.3,309.9,1416,48.6,89,0,0,0,0,0,0
8804,_RARE_,L,297.5,308.9,1352,56.5,66,0,0,0,0,0,0
5768,_RARE_,H,301.6,311.1,1507,42.7,55,0,0,0,0,0,0
6782,_RARE_,L,301.6,311.0,1650,34.2,116,0,0,0,0,0,0
9698,_RARE_,L,299.0,310.2,1669,28.2,163,0,0,0,0,0,0
4184,_RARE_,L,302.1,310.5,1455,41.6,213,0,0,0,0,0,0
5683,_RARE_,L,303.0,312.4,1431,43.3,103,1,0,0,0,0,0
1511,_RARE_,H,298.4,309.0,1432,50.6,52,0,0,0,0,0,0
64,_RARE_,H,298.7,309.1,1686,27.3,116,0,0,0,0,0,0
385,_RARE_,M,297.8,308.3,1672,38.3,106,0,0,0,0,0,0
8908,_RARE_,L,297.3,308.3,1524,35.0,31,0,0,0,0,0,0
7958,_RARE_,L,301.2,312.0,1578,41.6,101,0,0,0,0,0,0
4951,_RARE_,L,303.8,312.3,1441,44.5,43,0,0,0,0,0,0
9713,_RARE_,L,299.1,310.1,1385,42.5,209,0,0,0,0,0,0
167,_RARE_,M,298.4,308.1,1583,34.3,6,0,0,0,0,0,0
5744,_RARE_,L,301.7,311.4,1898,21.3,227,0,0,0,0,0,0
8877,_RARE_,M,297.5,308.6,1440,50.7,62,0,0,0,0,0,0
4078,_RARE_,L,302.1,311.0,1625,33.3,150,0,0,0,0,0,0
563,_RARE_,M,297.5,309.6,1427,47.4,102,0,0,0,0,0,0
5867,_RARE_,L,301.3,311.0,1489,40.3,35,0,0,0,0,0,0
4530,_RARE_,M,302.4,310.8,1603,34.9,59,0,0,0,0,0,0
1764,_RARE_,H,298.5,307.7,1517,38.7,80,0,0,0,0,0,0
8054,_RARE_,M,300.8,312.0,1386,51.0,86,0,0,0,0,0,0
2557,_RARE_,L,299.2,308.7,1580,35.9,10,0,0,0,0,0,0
4732,_RARE_,M,303.7,311.2,1942,22.0,37,0,0,0,0,0,0
1333,_RARE_,M,298.7,310.1,1486,38.3,146,0,0,0,0,0,0
5309,_RARE_,M,303.6,312.7,1369,49.7,116,0,0,0,0,0,0
2334,_RARE_,L,299.6,308.6,1531,30.3,195,0,0,0,0,0,0
5368,_RARE_,L,303.3,312.6,1249,67.6,8,0,0,0,0,0,0
7231,_RARE_,L,300.1,310.3,1561,31.2,192,0,0,0,0,0,0
96,_RARE_,H,298.8,308.6,1529,39.2,3,0,0,0,0,0,0
9164,_RARE_,L,298.6,308.6,1531,37.8,199,0,0,0,0,0,0
1818,_RARE_,L,297.8,307.8,1510,48.0,55,0,0,0,0,0,0
9646,_RARE_,M,299.3,310.0,1529,38.6,119,0,0,0,0,0,0
6280,_RARE_,M,301.1,310.9,1519,41.6,124,0,0,0,0,0,0
9680,_RARE_,H,299.0,310.0,1500,39.7,166,0,0,0,0,0,0
182,_RARE_,L,299.0,308.3,1306,52.7,119,0,0,0,0,0,0
2461,_RARE_,L,299.3,308.4,1692,32.6,105,0,0,0,0,0,0
1687,_RARE_,L,298.2,307.6,1399,44.9,11,0,0,0,0,0,0
6084,_RARE_,M,301.1,310.7,1456,43.6,173,0,0,0,0,0,0
6374,_RARE_,L,300.8,311.7,1357,48.9,113,0,0,0,0,0,0
5495,_RARE_,L,302.7,312.1,1768,24.3,129,0,0,0,0,0,0
8475,_RARE_,L,298.3,309.4,1438,48.2,131,0,0,0,0,0,0
7041,_RARE_,L,300.7,310.6,1676,30.3,56,0,0,0,0,0,0
8012,_RARE_,L,300.9,312.1,1817,29.4,202,0,0,0,0,0,0
3741,_RARE_,L,302.3,311.4,1521,39.6,87,0,0,0,0,0,0
9381,_RARE_,M,297.4,308.4,1625,32.9,168,0,0,0,0,0,0
4029,_RARE_,L,301.9,311.0,1607,33.0,160,0,0,0,0,0,0
4083,_RARE_,M,302.0,311.0,1399,51.3,140,0,0,0,0,0,0
2426,_RARE_,L,299.2,308.3,1373,51.7,124,0,0,0,0,0,0
2729,_RARE_,L,299.6,309.2,1471,42.2,116,0,0,0,0,0,0
1682,_RARE_,L,298.1,307.7,1457,38.8,43,0,0,0,0,0,0
8429,_RARE_,L,298.5,309.7,1572,37.8,162,0,0,0,0,0,0
4060,_RARE_,L,302.1,310.3,1390,40.3,66,0,0,0,0,0,0
4048,_RARE_,M,301.7,310.8,1571,38.9,88,0,0,0,0,0,0
972,_RARE_,M,295.6,306.1,1524,36.5,6,0,0,0,0,0,0
9095,_RARE_,L,297.4,308.4,1474,40.2,7,0,0,0,0,0,0
5550,_RARE_,H,302.3,311.6,1538,41.8,37,0,0,0,0,0,0
5491,_RARE_,L,302.6,312.1,1391,55.0,39,0,0,0,0,0,0
873,_RARE_,L,303.0,307.5,1427,43.6,184,0,0,0,0,0,0
7615,_RARE_,L,300.5,311.8,1454,40.9,59,0,0,0,0,0,0
6057,_RARE_,L,300.8,310.9,1406,40.7,98,0,0,0,0,0,0
627,_RARE_,L,297.6,309.1,1578,36.9,58,0,0,0,0,0,0
8773,_RARE_,H,297.5,308.6,1488,45.7,132,0,0,0,0,0,0
295,_RARE_,L,297.5,308.4,1856,22.6,76,0,0,0,0,0,0
8345,_RARE_,M,298.6,309.6,1761,28.4,129,0,0,0,0,0,0
66,_RARE_,M,299.0,309.3,1650,28.9,124,0,0,0,0,0,0
5721,_RARE_,L,302.1,311.4,1450,37.6,75,0,0,0,0,0,0
661,_RARE_,L,298.1,308.9,1645,26.2,135,0,0,0,0,0,0
3650,_RARE_,L,302.3,311.5,1344,51.5,145,0,0,0,0,0,0
8888,_RARE_,L,297.3,308.8,1462,38.3,120,0,0,0,0,0,0
1943,_RARE_,H,297.8,307.8,1516,39.7,176,0,0,0,0,0,0
6559,_RARE_,L,301.2,310.1,1461,37.2,22,0,0,0,0,0,0
7067,_RARE_,M,300.8,310.7,1410,48.9,113,0,0,0,0,0,0
6770,_RARE_,L,301.6,311.0,1583,34.3,108,0,0,0,0,0,0
